Year,Jursidiction,Beach ID,Beach Name,County,WaterbodyName,WaterbodyType,IsBeach ActBeach?,Tier,IsHistorical?,BeachLength (MI),IsDormant?,BeachAccess,BeachOwner,# ofdays inSwimSeason (SS),# ofhours inSSDay,SSStartDate,SSEndDate,SSMonitoringFrequency,MonitoringReportingFrequency[to EPA],AdvisoryReportingFrequency[to EPA],# ofActions,EarliestActionDate,LatestActionDate,# ofactions ofLT 1 dayduration,# ofactions of1 to LT 2 daysduration,# ofactions of2 to LT 3 daysduration,# ofactions of3 to LT 8 daysduration,# ofactions of8 to 30 daysduration,# ofactions ofGT 30 daysduration
2023,WA,WA656953,Little Squalicum Park,WHATCOM,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,1.125,N,Public,Public,365,24,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,1,01-JAN-2023 12:00AM,31-DEC-2023 12:00AM,,,,,,1
2023,WI,WI510356,6th Ave W Beach,ASHLAND,Lake Superior,Open Coast,Y,2,N,.04,N,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,1,18-AUG-2023 12:00AM,22-AUG-2023 12:00AM,,,,1,,
2023,WI,WI883392,Bayview Park Beach,ASHLAND,Lake Superior,"Sound, Bay, or Inlet",Y,2,N,.097,N,Public,Public,101,24,05-26-2023,09-04-2023,1 per-week,1 per-year,1 per-year,1,01-SEP-2023 12:00AM,05-SEP-2023 12:00AM,,,,1,,
2023,WI,WI664128,Kreher Park Beach,ASHLAND,Lake Superior,"Sound, Bay, or Inlet",Y,2,N,.04,N,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,7,28-JUL-2023 12:00AM,05-SEP-2023 12:00AM,,3,1,3,,
2023,WI,WI134911,Maslowski East Beach,ASHLAND,Lake Superior,Open Coast,Y,2,N,.399,N,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,7,11-JUL-2023 12:00AM,23-AUG-2023 12:00AM,,1,,6,,
2023,WI,WI159171,Port Wing Beach East,BAYFIELD,Lake Superior,Open Coast,Y,2,N,.15,N,Public,Public,101,24,05-26-2023,09-04-2023,1 per-week,1 per-year,1 per-year,1,25-JUL-2023 12:00AM,26-JUL-2023 12:00AM,,1,,,,
2023,WI,WI877155,Siskiwit Bay Beach West,BAYFIELD,Lake Superior,"Sound, Bay, or Inlet",Y,2,N,.22,N,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,1,06-JUN-2023 12:00AM,07-JUN-2023 12:00AM,,1,,,,
2023,WI,WI275933,Thompson West End Park Beach,BAYFIELD,Lake Superior,"Sound, Bay, or Inlet",Y,2,N,.065,N,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,6,26-JUL-2023 12:00AM,05-SEP-2023 12:00AM,,3,,2,1,
2023,WI,WI984993,Washington Avenue Beach,BAYFIELD,Lake Superior,"Sound, Bay, or Inlet",Y,2,N,.105,N,Public,Public,101,24,05-26-2023,09-04-2023,1 per-week,1 per-year,1 per-year,1,02-AUG-2023 12:00AM,09-AUG-2023 12:00AM,,,,1,,
2023,WI,WI740597,Bayshore Park Beach,BROWN,Lake Michigan,"Sound, Bay, or Inlet",Y,2,N,.228,N,Public,Public,101,24,05-26-2023,09-04-2023,1 per-week,1 per-year,1 per-year,2,14-JUN-2023 12:00AM,20-JUL-2023 12:00AM,,2,,,,
2023,WI,WI501955,Anclam Park Beach,DOOR,Lake Michigan,"Sound, Bay, or Inlet",Y,2,N,.027,N,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,1,18-AUG-2023 12:00AM,19-AUG-2023 12:00AM,,1,,,,
2023,WI,WI914897,Baileys Harbor Ridges Park Beach,DOOR,Lake Michigan,"Sound, Bay, or Inlet",Y,1,N,.088,N,Public,Public,101,24,05-26-2023,09-04-2023,3 per-week,1 per-year,1 per-year,1,23-AUG-2023 12:00AM,24-AUG-2023 12:00AM,,1,,,,
2023,WI,WI198915,Clay Banks Beach 2,DOOR,Lake Michigan,Open Coast,Y,2,N,.628,N,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,3,07-JUN-2023 12:00AM,26-AUG-2023 12:00AM,,3,,,,
2023,WI,WI421809,Egg Harbor Beach,DOOR,Lake Michigan,"Sound, Bay, or Inlet",Y,1,N,.062,N,Public,Public,101,24,05-26-2023,09-04-2023,3 per-week,1 per-year,1 per-year,3,09-AUG-2023 12:00AM,19-AUG-2023 12:00AM,,3,,,,
2023,WI,WI797561,Ellison Bay Town Park Beach,DOOR,Lake Michigan,"Sound, Bay, or Inlet",Y,1,N,.017,N,Public,Public,101,24,05-26-2023,09-04-2023,3 per-week,1 per-year,1 per-year,1,27-JUN-2023 12:00AM,28-JUN-2023 12:00AM,,1,,,,
2023,WI,WI062070,Ephraim Beach,DOOR,Lake Michigan,"Sound, Bay, or Inlet",Y,1,N,.054,N,Public,Public,101,24,05-26-2023,09-04-2023,3 per-week,1 per-year,1 per-year,6,27-JUN-2023 12:00AM,31-AUG-2023 12:00AM,,5,1,,,
2023,WI,WI890519,Europe Bay Beach 1,DOOR,Lake Michigan,"Sound, Bay, or Inlet",Y,2,N,.528,N,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,1,07-JUL-2023 12:00AM,08-JUL-2023 12:00AM,,1,,,,
2023,WI,WI902641,Europe Bay Beach 3,DOOR,Lake Michigan,"Sound, Bay, or Inlet",Y,2,N,.57,N,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,2,21-JUN-2023 12:00AM,08-JUL-2023 12:00AM,,2,,,,
2023,WI,WI805969,Fish Creek Beach,DOOR,Lake Michigan,"Sound, Bay, or Inlet",Y,1,N,.031,N,Public,Public,101,24,05-26-2023,09-04-2023,3 per-week,1 per-year,1 per-year,11,07-JUN-2023 12:00AM,19-AUG-2023 12:00AM,,11,,,,
2023,WI,WI186833,Hotz Memorial Park (Europe Bay #2),DOOR,Lake Michigan,"Sound, Bay, or Inlet",Y,2,N,.143,N,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,2,07-JUN-2023 12:00AM,27-JUN-2023 12:00AM,,1,1,,,
2023,WI,WI160438,Lakeside Park Beach,DOOR,Lake Michigan,Open Coast,Y,2,N,.03,N,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,2,07-JUN-2023 12:00AM,24-AUG-2023 12:00AM,,1,1,,,
2023,WI,WI641986,Murphy Park Beach,DOOR,Lake Michigan,"Sound, Bay, or Inlet",Y,1,N,.238,N,Public,Public,101,24,05-26-2023,09-04-2023,3 per-week,1 per-year,1 per-year,5,30-JUN-2023 12:00AM,31-AUG-2023 12:00AM,,5,,,,
2023,WI,WI997969,Newport Bay Beach,DOOR,Lake Michigan,"Sound, Bay, or Inlet",Y,1,N,.539,N,Public,Public,101,24,05-26-2023,09-04-2023,3 per-week,1 per-year,1 per-year,2,30-JUN-2023 12:00AM,28-JUL-2023 12:00AM,,2,,,,
2023,WI,WI512106,Nicolet Beach,DOOR,Lake Michigan,"Sound, Bay, or Inlet",Y,1,N,.098,N,Public,Public,101,24,05-26-2023,09-04-2023,4 per-week,1 per-year,1 per-year,4,07-JUN-2023 12:00AM,11-AUG-2023 12:00AM,,4,,,,
2023,WI,WI873897,Otumba Park Beach,DOOR,Lake Michigan,"Sound, Bay, or Inlet",Y,1,N,.032,N,Public,Public,101,24,05-26-2023,09-04-2023,3 per-week,1 per-year,1 per-year,11,08-JUN-2023 12:00AM,25-AUG-2023 12:00AM,,11,,,,
2023,WI,WI757225,Portage Park Beach,DOOR,Lake Michigan,Open Coast,Y,2,N,.332,N,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,1,07-JUN-2023 12:00AM,08-JUN-2023 12:00AM,,1,,,,
2023,WI,WI551066,Robert E Lasalle Park,DOOR,Lake Michigan,Open Coast,Y,3,N,.09,Y,Public,Public,101,24,05-26-2023,09-04-2023,1 per-week,1 per-year,1 per-year,1,22-JUN-2023 12:00AM,23-JUN-2023 12:00AM,,1,,,,
2023,WI,WI176829,Sand Bay Beach 1,DOOR,Lake Michigan,"Sound, Bay, or Inlet",Y,2,N,.013,N,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,2,23-AUG-2023 12:00AM,25-AUG-2023 12:00AM,,2,,,,
2023,WI,WI282701,Sandy Bay Town Park Beach,DOOR,Lake Michigan,"Sound, Bay, or Inlet",Y,2,N,.067,N,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,1,14-JUN-2023 12:00AM,16-JUN-2023 12:00AM,,,1,,,
2023,WI,WI847906,Sister Bay Beach,DOOR,Lake Michigan,"Sound, Bay, or Inlet",Y,1,N,.021,N,Public,Public,101,24,05-26-2023,09-04-2023,3 per-week,1 per-year,1 per-year,7,09-JUN-2023 12:00AM,25-AUG-2023 12:00AM,,7,,,,
2023,WI,WI313701,Sturgeon Bay Ship Canal Nature Preserve,DOOR,Lake Michigan,Open Coast,Y,2,N,.102,N,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,1,21-JUL-2023 12:00AM,22-JUL-2023 12:00AM,,1,,,,
2023,WI,WI500512,Sunset Park Beach Sturgeon Bay,DOOR,Lake Michigan,"Sound, Bay, or Inlet",Y,1,N,.061,N,Public,Public,101,24,05-26-2023,09-04-2023,3 per-week,1 per-year,1 per-year,1,10-AUG-2023 12:00AM,11-AUG-2023 12:00AM,,1,,,,
2023,WI,WI872074,Whitefish Dunes Beach,DOOR,Lake Michigan,"Sound, Bay, or Inlet",Y,1,N,1.23,Y,Public,Public,101,24,05-26-2023,09-04-2023,3 per-week,1 per-year,1 per-year,1,27-JUL-2023 12:00AM,28-JUL-2023 12:00AM,,1,,,,
2023,WI,WI573145,Wisconsin Point Dutchman Creek ,DOUGLAS,Lake Superior,Open Coast,Y,3,N,.27,N,Public,Public,101,24,05-26-2023,09-04-2023,1 per-week,1 per-year,1 per-year,1,20-JUL-2023 12:00AM,21-JUL-2023 12:00AM,,1,,,,
2023,WI,WI888427,Wisconsin Point Lot 1 ,DOUGLAS,Lake Superior,Open Coast,Y,2,N,.75,N,Public,Public,101,24,05-26-2023,09-04-2023,1 per-week,1 per-year,1 per-year,4,20-JUL-2023 12:00AM,01-SEP-2023 12:00AM,,4,,,,
2023,WI,WI731926,Wisconsin Point Lot 3,DOUGLAS,Lake Superior,Open Coast,Y,2,N,.4,N,Public,Public,101,24,05-26-2023,09-04-2023,1 per-week,1 per-year,1 per-year,1,20-JUL-2023 12:00AM,21-JUL-2023 12:00AM,,1,,,,
2023,WI,WI831163,Wisconsin Point Lot 4,DOUGLAS,Lake Superior,Open Coast,Y,2,N,1.17,N,Public,Public,101,24,05-26-2023,09-04-2023,1 per-week,1 per-year,1 per-year,1,20-JUL-2023 12:00AM,21-JUL-2023 12:00AM,,1,,,,
2023,WI,WI371142,Alford Park Beach,KENOSHA,Lake Michigan,Open Coast,Y,2,N,.106,N,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,3,01-JUN-2023 12:00AM,31-AUG-2023 12:00AM,,2,1,,,
2023,WI,WI197731,Eichelman Beach,KENOSHA,Lake Michigan,Open Coast,Y,2,N,.126,N,Public,Public,101,24,05-26-2023,09-04-2023,3 per-week,1 per-year,1 per-year,8,08-JUN-2023 12:00AM,31-AUG-2023 12:00AM,,8,,,,
2023,WI,WI433305,Lakeshore Park North,KENOSHA,Lake Michigan,Open Coast,Y,3,N,.079,Y,Public,Public,101,24,05-26-2023,09-04-2023,1 per-week,1 per-year,1 per-year,1,04-JUL-2023 12:00AM,06-JUL-2023 12:00AM,,,1,,,
2023,WI,WI130707,Pennoyer Park Beach,KENOSHA,Lake Michigan,Open Coast,Y,2,N,.287,N,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,5,27-JUL-2023 12:00AM,31-AUG-2023 12:00AM,,3,2,,,
2023,WI,WI892494,Simmons Island Beach,KENOSHA,Lake Michigan,Open Coast,Y,2,N,.364,N,Public,Public,101,24,05-26-2023,09-04-2023,3 per-week,1 per-year,1 per-year,5,20-JUN-2023 12:00AM,31-AUG-2023 12:00AM,,5,,,,
2023,WI,WI400905,Southport Park Beach,KENOSHA,Lake Michigan,Open Coast,Y,2,N,.085,N,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,3,15-JUN-2023 12:00AM,31-AUG-2023 12:00AM,,2,1,,,
2023,WI,WI608310,Crescent Beach,KEWAUNEE,Lake Michigan,Open Coast,Y,2,N,.536,N,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,5,07-JUN-2023 12:00AM,01-SEP-2023 12:00AM,,5,,,,
2023,WI,WI620050,Selner Park,KEWAUNEE,Lake Michigan,Open Coast,Y,2,N,.021,N,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,2,07-JUN-2023 12:00AM,08-JUL-2023 12:00AM,,2,,,,
2023,WI,WI792119,Blue Rail Marina Beach,MANITOWOC,Lake Michigan,Open Coast,Y,2,N,.079,N,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,16,07-JUN-2023 12:00AM,18-AUG-2023 12:00AM,,14,2,,,
2023,WI,WI125039,Fischer Park Beaches,MANITOWOC,Lake Michigan,Open Coast,Y,3,N,.985,Y,Public,Public,101,24,05-26-2023,09-04-2023,1 per-week,1 per-year,1 per-year,5,07-JUN-2023 12:00AM,18-AUG-2023 12:00AM,,2,2,1,,
2023,WI,WI932022,Hika Park Bay,MANITOWOC,Lake Michigan,Open Coast,Y,3,N,.039,N,Public,Public,101,24,05-26-2023,09-04-2023,1 per-week,1 per-year,1 per-year,7,07-JUN-2023 12:00AM,23-AUG-2023 12:00AM,,4,,3,,
2023,WI,WI747314,Lakefront Park Beach,MANITOWOC,Lake Michigan,Open Coast,Y,2,N,.255,N,Public,Public,101,24,05-26-2023,09-04-2023,1 per-week,1 per-year,1 per-year,19,01-JUN-2023 12:00AM,26-AUG-2023 12:00AM,,14,4,1,,
2023,WI,WI136397,Memorial Drive Parkway,MANITOWOC,Lake Michigan,Open Coast,Y,2,N,1.06,N,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,3,07-JUN-2023 12:00AM,08-JUL-2023 12:00AM,,3,,,,
2023,WI,WI866687,Memorial Drive Thiede,MANITOWOC,Lake Michigan,Open Coast,Y,2,N,.26,N,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,3,15-JUN-2023 12:00AM,08-JUL-2023 12:00AM,,3,,,,
2023,WI,WI821179,Neshotah Beach,MANITOWOC,Lake Michigan,Open Coast,Y,2,N,.854,N,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,13,19-MAY-2023 12:00AM,01-SEP-2023 12:00AM,,11,1,1,,
2023,WI,WI997982,Point Beach State Forest - Concession Stand Beach,MANITOWOC,Lake Michigan,Open Coast,Y,2,N,.62,N,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,2,11-JUL-2023 12:00AM,04-AUG-2023 12:00AM,,2,,,,
2023,WI,WI538951,Point Beach State Forest - Lakeshore Picnic Area Beach,MANITOWOC,Lake Michigan,Open Coast,Y,2,N,.473,N,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,3,07-JUL-2023 12:00AM,04-AUG-2023 12:00AM,,3,,,,
2023,WI,WI510658,Point Beach State Forest - Lighthouse Picnic Area Beach,MANITOWOC,Lake Michigan,Open Coast,Y,2,N,4.4,N,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,3,07-JUL-2023 12:00AM,04-AUG-2023 12:00AM,,3,,,,
2023,WI,WI012139,Red Arrow Park Beach Manitowoc,MANITOWOC,Lake Michigan,Open Coast,Y,2,N,.272,N,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,22,07-JUN-2023 12:00AM,01-SEP-2023 12:00AM,,16,4,2,,
2023,WI,WI607583,Atwater Park Beach,MILWAUKEE,Lake Michigan,Open Coast,Y,2,N,.46,N,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,1,07-JUL-2023 12:00AM,11-JUL-2023 12:00AM,,,,1,,
2023,WI,WI977064,Bender Beach,MILWAUKEE,Lake Michigan,"Sound, Bay, or Inlet",Y,2,N,.047,N,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,2,16-AUG-2023 12:00AM,02-SEP-2023 12:00AM,,2,,,,
2023,WI,WI312597,Bradford Beach,MILWAUKEE,Lake Michigan,"Sound, Bay, or Inlet",Y,1,N,.523,N,Public,Public,101,24,05-26-2023,09-04-2023,3 per-week,1 per-year,1 per-year,8,06-JUL-2023 12:00AM,31-AUG-2023 12:00AM,,4,4,,,
2023,WI,WI429764,Grant Park Beach,MILWAUKEE,Lake Michigan,Open Coast,Y,1,N,.419,N,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,3,07-JUN-2023 12:00AM,17-AUG-2023 12:00AM,,3,,,,
2023,WI,WI291459,Klode Park Beach,MILWAUKEE,Lake Michigan,Open Coast,Y,2,N,.089,N,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,1,16-JUN-2023 12:00AM,20-JUN-2023 12:00AM,,,,1,,
2023,WI,WI333813,South Shore Beach,MILWAUKEE,Lake Michigan,"Sound, Bay, or Inlet",Y,1,N,.094,N,Public,Public,101,24,05-26-2023,09-04-2023,3 per-week,1 per-year,1 per-year,24,01-JUN-2023 12:00AM,01-SEP-2023 12:00AM,,10,6,8,,
2023,WI,WI746946,Tietjen Beach / Doctor'S Park,MILWAUKEE,Lake Michigan,Open Coast,Y,2,N,.831,N,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,2,07-JUL-2023 12:00AM,17-AUG-2023 12:00AM,,1,,1,,
2023,WI,WI987935,Watercraft Beach,MILWAUKEE,Lake Michigan,Open Coast,Y,3,N,.202,N,Public,Public,101,24,05-26-2023,09-04-2023,1 per-week,1 per-year,1 per-year,7,01-JUN-2023 12:00AM,31-AUG-2023 12:00AM,,2,3,1,1,
2023,WI,WI135037,Concordia University,OZAUKEE,Lake Michigan,Open Coast,Y,3,N,.05,Y,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,1,02-JUN-2023 12:00AM,08-JUN-2023 12:00AM,,,,1,,
2023,WI,WI789237,Harrington State Park Beach North,OZAUKEE,Lake Michigan,Open Coast,Y,1,N,.596,N,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,1,30-JUN-2023 12:00AM,06-JUL-2023 12:00AM,,,,1,,
2023,WI,WI367981,Harrington State Park Beach South,OZAUKEE,Lake Michigan,Open Coast,Y,1,N,.46,N,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,1,10-AUG-2023 12:00AM,11-AUG-2023 12:00AM,,1,,,,
2023,WI,WI652173,Upper Lake Park Beach,OZAUKEE,Lake Michigan,Open Coast,Y,2,N,.322,Y,Public,Public,101,24,05-26-2023,09-04-2023,1 per-week,1 per-year,1 per-year,3,01-JUN-2023 12:00AM,24-AUG-2023 12:00AM,,1,,1,1,
2023,WI,WI919997,Myers Park Beach,RACINE,Lake Michigan,"Sound, Bay, or Inlet",Y,3,N,.152,N,Public,Public,101,24,05-26-2023,09-04-2023,1 per-week,1 per-year,1 per-year,2,03-AUG-2023 12:00AM,05-AUG-2023 12:00AM,,2,,,,
2023,WI,WI721390,North Beach,RACINE,Lake Michigan,"Sound, Bay, or Inlet",Y,1,N,.582,N,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,22,06-JUN-2023 12:00AM,31-AUG-2023 12:00AM,,21,1,,,
2023,WI,WI889003,Parkway Beach,RACINE,Lake Michigan,"Sound, Bay, or Inlet",Y,3,N,.066,N,Public,Public,101,24,05-26-2023,09-04-2023,1 per-week,1 per-year,1 per-year,2,07-JUL-2023 12:00AM,19-AUG-2023 12:00AM,,2,,,,
2023,WI,WI718147,Wind Point Lighthouse Beach,RACINE,Lake Michigan,Open Coast,Y,3,N,.058,N,Public,Public,101,24,05-26-2023,09-04-2023,1 per-week,1 per-year,1 per-year,1,14-JUL-2023 12:00AM,15-JUL-2023 12:00AM,,1,,,,
2023,WI,WI988510,Zoo Beach,RACINE,Lake Michigan,"Sound, Bay, or Inlet",Y,1,N,.427,N,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,25,06-JUN-2023 12:00AM,31-AUG-2023 12:00AM,,23,1,1,,
2023,WI,WI252842,Blue Harbor Beach,SHEBOYGAN,Lake Michigan,Open Coast,Y,1,N,.152,N,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,1,18-JUL-2023 12:00AM,19-JUL-2023 12:00AM,,1,,,,
2023,WI,WI949936,Deland Park Beach,SHEBOYGAN,Lake Michigan,Open Coast,Y,1,N,.876,N,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,3,31-MAY-2023 12:00AM,11-JUL-2023 12:00AM,,,1,2,,
2023,WI,WI217913,General King Park Beach,SHEBOYGAN,Lake Michigan,Open Coast,Y,1,N,.167,N,Public,Public,101,24,05-26-2023,09-04-2023,2 per-week,1 per-year,1 per-year,1,18-JUL-2023 12:00AM,19-JUL-2023 12:00AM,,1,,,,
2023,WI,WI302928,Kite Surfing Area - Clara Ave,SHEBOYGAN,Lake Michigan,Open Coast,Y,2,N,.011,N,Public,Public,101,24,05-26-2023,09-04-2023,1 per-week,1 per-year,1 per-year,2,01-JUN-2023 12:00AM,20-JUL-2023 12:00AM,,,2,,,
2023,WI,WI752899,Kohler Andrae State Park North/Nature Center Beach,SHEBOYGAN,Lake Michigan,Open Coast,Y,1,N,1.34,N,Public,Public,101,24,05-26-2023,09-04-2023,3 per-week,1 per-year,1 per-year,1,16-AUG-2023 12:00AM,18-AUG-2023 12:00AM,,,1,,,
2023,WI,WI542695,Kohler Andrae State Park Picnic Beach North And South,SHEBOYGAN,Lake Michigan,Open Coast,Y,1,N,.58,N,Public,Public,101,24,05-26-2023,09-04-2023,3 per-week,1 per-year,1 per-year,2,07-JUL-2023 12:00AM,18-AUG-2023 12:00AM,,,1,1,,
2024,AL,AL824748,FAIRHOPE PUBLIC BEACH,BALDWIN,Gulf of America,"Sound, Bay, or Inlet",Y,1,N,.71,N,Public,Public,152,24,05-01-2024,09-30-2024,8 per-month,1 per-year,1 per-year,1,15-MAY-2024 12:00AM,17-MAY-2024 12:00AM,,,1,,,
2024,AL,AL548743,FLORIDA POINT,BALDWIN,Gulf of America,Open Coast,Y,1,N,.93,N,Public,Public,152,24,05-01-2024,09-30-2024,4 per-month,1 per-year,1 per-year,1,08-AUG-2024 12:00AM,13-AUG-2024 12:00AM,,,,1,,
2024,AL,AL261419,KEE AVENUE,BALDWIN,Gulf of America,"Sound, Bay, or Inlet",Y,2,N,.04,N,Public,Public,152,24,05-01-2024,09-30-2024,4 per-month,1 per-year,1 per-year,1,27-SEP-2024 12:00AM,01-OCT-2024 12:00AM,,,,1,,
2024,AL,AL112942,MARY ANN NELSON BEACH,BALDWIN,Gulf of America,"Sound, Bay, or Inlet",Y,3,N,.18,N,Public,Public,152,24,05-01-2024,09-30-2024,2 per-month,1 per-year,1 per-year,2,09-MAY-2024 12:00AM,11-JUN-2024 12:00AM,,,,1,1,
2024,AL,AL216753,MAY DAY PARK,BALDWIN,Gulf of America,"Sound, Bay, or Inlet",Y,2,N,.21,N,Public,Public,152,24,05-01-2024,09-30-2024,4 per-month,1 per-year,1 per-year,1,07-JUN-2024 12:00AM,11-JUN-2024 12:00AM,,,,1,,
2024,AL,AL436981,ORANGE BEACH WATERFRONT PARK,BALDWIN,Gulf of America,"Sound, Bay, or Inlet",Y,2,N,.08,N,Public,Public,152,24,05-01-2024,09-30-2024,4 per-month,1 per-year,1 per-year,1,21-JUN-2024 12:00AM,25-JUN-2024 12:00AM,,,,1,,
2024,AL,AL304641,PIRATE'S COVE,BALDWIN,Gulf of America,"Sound, Bay, or Inlet",Y,1,N,.08,N,Public,Private,152,24,05-01-2024,09-30-2024,4 per-month,1 per-year,1 per-year,3,11-APR-2024 12:00AM,08-NOV-2024 12:00AM,,1,,2,,
2024,AL,AL890020,SPANISH COVE,BALDWIN,Gulf of America,"Sound, Bay, or Inlet",Y,2,N,.06,N,Public,Private,152,24,05-01-2024,09-30-2024,4 per-month,1 per-year,1 per-year,1,07-NOV-2024 12:00AM,13-NOV-2024 12:00AM,,,,1,,
2024,AL,AL574749,"DOG RIVER, ALBA CLUB",MOBILE,Gulf of America,"Sound, Bay, or Inlet",Y,2,N,.25,N,Public,Public,152,24,05-01-2024,09-30-2024,4 per-month,1 per-year,1 per-year,2,11-JAN-2024 12:00AM,08-FEB-2024 12:00AM,,1,,,1,
2024,BR,WI343129,Bad River Mouth East,ASHLAND,Lake Superior,"Sound, Bay, or Inlet",Y,1,N,1,N,Private,Private,98,24,05-29-2024,09-04-2024,1 per-week,1 per-year,1 per-year,1,14-JUN-2024 12:00AM,21-JUN-2024 12:00AM,,,,1,,
2024,BR,WI589480,Bad River Mouth West,ASHLAND,Lake Superior,"Sound, Bay, or Inlet",Y,1,N,1.03,N,Private,Private,98,24,05-29-2024,09-04-2024,1 per-week,1 per-year,1 per-year,1,21-JUN-2024 12:00AM,02-JUL-2024 12:00AM,,,,,1,
2024,BR,WI432346,Second Landing,ASHLAND,Lake Superior,"Sound, Bay, or Inlet",Y,1,N,.038,N,Public,Private,97,24,05-28-2024,09-02-2024,1 per-week,1 per-year,1 per-year,1,06-JUN-2024 12:00AM,11-JUN-2024 12:00AM,,,,1,,
2024,BR,WI123451,Waverly,ASHLAND,Lake Superior,"Sound, Bay, or Inlet",Y,1,N,.652,N,Private,Private,97,24,05-28-2024,09-02-2024,2 per-week,1 per-year,1 per-year,2,04-JUN-2024 12:00AM,11-JUN-2024 12:00AM,,1,,1,,
2024,CA,CA549911,Crown Beach (Alameda Co) - Crown Crab Cove,ALAMEDA,Pacific Ocean,Still Water,Y,1,N,1.8,N,Public,Public,365,24,01-01-2024,12-31-2024,1 per-week,1 per-year,1 per-year,10,01-JAN-2024 12:00AM,28-JUN-2024 12:00AM,,1,3,1,4,1
2024,CA,CA826873,Keller Beach (Contra Costa Co) - Keller South Beach,ALAMEDA,Pacific Ocean,Still Water,Y,1,N,.05,N,Public,Public,365,24,01-01-2024,12-31-2024,1 per-week,1 per-year,1 per-year,3,24-APR-2024 12:00AM,30-JUN-2024 12:00AM,,,,1,2,
2024,CA,CA228730,Clam Beach Co. Park - Clam Beach Co. Park,HUMBOLDT,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,3.8,N,Public,Public,365,24,01-01-2024,12-31-2024,1 per-week,1 per-year,1 per-year,8,04-JUN-2024 12:00AM,24-OCT-2024 12:00AM,,,1,6,1,
2024,CA,CA296453,Luffenholtz Beach - Luffenholtz Creek,HUMBOLDT,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,.57,N,Public,Public,365,24,01-01-2024,12-31-2024,1 per-week,1 per-year,1 per-year,1,03-JUN-2024 12:00AM,07-JUN-2024 12:00AM,,,,1,,
